     WAVE 	               FLUX	
     6486.500000	     3982000.000000	
     6486.800000	     3986000.000000	
     6487.100000	     3989000.000000	
     6487.400000	     3992000.000000	
     6487.700000	     3994000.000000	
     6488.000000	     3995000.000000	
     6488.300000	     3995000.000000	
     6488.600000	     3994000.000000	
     6488.900000	     3992000.000000	
     6489.200000	     3988000.000000	
     6489.500000	     3983000.000000	
     6489.800000	     3976000.000000	
     6490.100000	     3967000.000000	
     6490.400000	     3955000.000000	
     6490.700000	     3939000.000000	
     6491.000000	     3918000.000000	
     6491.300000	     3889000.000000	
     6491.600000	     3847000.000000	
     6491.900000	     3787000.000000	
     6492.200000	     3705000.000000	
     6492.500000	     3599000.000000	
     6492.800000	     3470000.000000	
     6493.100000	     3327000.000000	
     6493.400000	     3185000.000000	
     6493.700000	     3060000.000000	
     6494.000000	     2965000.000000	
     6494.300000	     2908000.000000	
     6494.600000	     2891000.000000	
     6494.900000	     2910000.000000	
     6495.200000	     2955000.000000	
     6495.500000	     3015000.000000	
     6495.800000	     3082000.000000	
     6496.100000	     3152000.000000	
     6496.400000	     3222000.000000	
     6496.700000	     3294000.000000	
     6497.000000	     3365000.000000	
     6497.300000	     3430000.000000	
     6497.600000	     3482000.000000	
     6497.900000	     3512000.000000	
     6498.200000	     3517000.000000	
     6498.500000	     3501000.000000	
     6498.800000	     3476000.000000	
     6499.100000	     3454000.000000	
     6499.400000	     3450000.000000	
     6499.700000	     3469000.000000	
     6500.000000	     3511000.000000	
     6500.300000	     3567000.000000	
     6500.600000	     3627000.000000	
     6500.900000	     3681000.000000	
     6501.200000	     3727000.000000	
     6501.500000	     3764000.000000	
     6501.800000	     3794000.000000	
     6502.100000	     3820000.000000	
     6502.400000	     3842000.000000	
     6502.700000	     3860000.000000	
     6503.000000	     3872000.000000	
     6503.300000	     3879000.000000	
     6503.600000	     3882000.000000	
     6503.900000	     3884000.000000	
     6504.200000	     3888000.000000	
     6504.500000	     3895000.000000	
     6504.800000	     3907000.000000	
     6505.100000	     3921000.000000	
     6505.400000	     3936000.000000	
     6505.700000	     3949000.000000	
     6506.000000	     3960000.000000	
     6506.300000	     3966000.000000	
     6506.600000	     3968000.000000	
     6506.900000	     3966000.000000	
     6507.200000	     3962000.000000	
     6507.500000	     3955000.000000	
     6507.800000	     3949000.000000	
     6508.100000	     3943000.000000	
     6508.400000	     3938000.000000	
     6508.700000	     3936000.000000	
     6509.000000	     3937000.000000	
     6509.300000	     3940000.000000	
     6509.600000	     3945000.000000	
     6509.900000	     3951000.000000	
     6510.200000	     3957000.000000	
     6510.500000	     3962000.000000	
     6510.800000	     3967000.000000	
     6511.100000	     3970000.000000	
     6511.400000	     3972000.000000	
     6511.700000	     3972000.000000	
     6512.000000	     3972000.000000	
     6512.300000	     3971000.000000	
     6512.600000	     3970000.000000	
     6512.900000	     3968000.000000	
     6513.200000	     3966000.000000	
     6513.500000	     3964000.000000	
     6513.800000	     3963000.000000	
     6514.100000	     3961000.000000	
     6514.400000	     3958000.000000	
     6514.700000	     3955000.000000	
     6515.000000	     3951000.000000	
     6515.300000	     3946000.000000	
     6515.600000	     3940000.000000	
     6515.900000	     3933000.000000	
     6516.200000	     3925000.000000	
     6516.500000	     3914000.000000	
     6516.800000	     3898000.000000	
     6517.100000	     3877000.000000	
     6517.400000	     3852000.000000	
     6517.700000	     3826000.000000	
     6518.000000	     3804000.000000	
     6518.300000	     3792000.000000	
     6518.600000	     3793000.000000	
     6518.900000	     3808000.000000	
     6519.200000	     3832000.000000	
     6519.500000	     3862000.000000	
     6519.800000	     3892000.000000	
     6520.100000	     3918000.000000	
     6520.400000	     3938000.000000	
     6520.700000	     3952000.000000	
     6521.000000	     3960000.000000	
     6521.300000	     3965000.000000	
     6521.600000	     3965000.000000	
     6521.900000	     3963000.000000	
     6522.200000	     3960000.000000	
     6522.500000	     3955000.000000	
     6522.800000	     3949000.000000	
     6523.100000	     3945000.000000	
     6523.400000	     3942000.000000	
     6523.700000	     3941000.000000	
     6524.000000	     3941000.000000	
     6524.300000	     3942000.000000	
     6524.600000	     3943000.000000	
     6524.900000	     3942000.000000	
     6525.200000	     3939000.000000	
     6525.500000	     3931000.000000	
     6525.800000	     3921000.000000	
     6526.100000	     3909000.000000	
     6526.400000	     3898000.000000	
     6526.700000	     3890000.000000	
     6527.000000	     3887000.000000	
     6527.300000	     3889000.000000	
     6527.600000	     3896000.000000	
     6527.900000	     3906000.000000	
     6528.200000	     3917000.000000	
     6528.500000	     3927000.000000	
     6528.800000	     3935000.000000	
     6529.100000	     3941000.000000	
     6529.400000	     3946000.000000	
     6529.700000	     3948000.000000	
     6530.000000	     3948000.000000	
     6530.300000	     3946000.000000	
     6530.600000	     3943000.000000	
     6530.900000	     3937000.000000	
     6531.200000	     3929000.000000	
     6531.500000	     3919000.000000	
     6531.800000	     3907000.000000	
     6532.100000	     3894000.000000	
     6532.400000	     3879000.000000	
     6532.700000	     3864000.000000	
     6533.000000	     3851000.000000	
     6533.300000	     3841000.000000	
     6533.600000	     3836000.000000	
     6533.900000	     3840000.000000	
     6534.200000	     3850000.000000	
     6534.500000	     3867000.000000	
     6534.800000	     3886000.000000	
     6535.100000	     3905000.000000	
     6535.400000	     3920000.000000	
     6535.700000	     3929000.000000	
     6536.000000	     3932000.000000	
     6536.300000	     3929000.000000	
     6536.600000	     3919000.000000	
     6536.900000	     3905000.000000	
     6537.200000	     3887000.000000	
     6537.500000	     3867000.000000	
     6537.800000	     3847000.000000	
     6538.100000	     3831000.000000	
     6538.400000	     3821000.000000	
     6538.700000	     3818000.000000	
     6539.000000	     3825000.000000	
     6539.300000	     3838000.000000	
     6539.600000	     3856000.000000	
     6539.900000	     3874000.000000	
     6540.200000	     3889000.000000	
     6540.500000	     3898000.000000	
     6540.800000	     3903000.000000	
     6541.100000	     3905000.000000	
     6541.400000	     3906000.000000	
     6541.700000	     3907000.000000	
     6542.000000	     3911000.000000	
     6542.300000	     3915000.000000	
     6542.600000	     3920000.000000	
     6542.900000	     3923000.000000	
     6543.200000	     3924000.000000	
     6543.500000	     3920000.000000	
     6543.800000	     3910000.000000	
     6544.100000	     3891000.000000	
     6544.400000	     3859000.000000	
     6544.700000	     3813000.000000	
     6545.000000	     3754000.000000	
     6545.300000	     3686000.000000	
     6545.600000	     3617000.000000	
     6545.900000	     3558000.000000	
     6546.200000	     3518000.000000	
     6546.500000	     3502000.000000	
     6546.800000	     3511000.000000	
     6547.100000	     3542000.000000	
     6547.400000	     3588000.000000	
     6547.700000	     3643000.000000	
     6548.000000	     3700000.000000	
     6548.300000	     3753000.000000	
     6548.600000	     3798000.000000	
     6548.900000	     3832000.000000	
     6549.200000	     3854000.000000	
     6549.500000	     3866000.000000	
     6549.800000	     3868000.000000	
     6550.100000	     3865000.000000	
     6550.400000	     3859000.000000	
     6550.700000	     3854000.000000	
     6551.000000	     3850000.000000	
     6551.300000	     3849000.000000	
     6551.600000	     3849000.000000	
     6551.900000	     3849000.000000	
     6552.200000	     3848000.000000	
     6552.500000	     3842000.000000	
     6552.800000	     3831000.000000	
     6553.100000	     3814000.000000	
     6553.400000	     3792000.000000	
     6553.700000	     3767000.000000	
     6554.000000	     3741000.000000	
     6554.300000	     3717000.000000	
     6554.600000	     3694000.000000	
     6554.900000	     3674000.000000	
     6555.200000	     3657000.000000	
     6555.500000	     3644000.000000	
     6555.800000	     3639000.000000	
     6556.100000	     3641000.000000	
     6556.400000	     3652000.000000	
     6556.700000	     3670000.000000	
     6557.000000	     3689000.000000	
     6557.300000	     3707000.000000	
     6557.600000	     3721000.000000	
     6557.900000	     3728000.000000	
     6558.200000	     3727000.000000	
     6558.500000	     3721000.000000	
     6558.800000	     3708000.000000	
     6559.100000	     3691000.000000	
     6559.400000	     3668000.000000	
     6559.700000	     3639000.000000	
     6560.000000	     3604000.000000	
     6560.300000	     3560000.000000	
     6560.600000	     3506000.000000	
     6560.900000	     3437000.000000	
     6561.200000	     3354000.000000	
     6561.500000	     3258000.000000	
     6561.800000	     3156000.000000	
     6562.100000	     3057000.000000	
     6562.400000	     2978000.000000	
     6562.700000	     2929000.000000	
     6563.000000	     2922000.000000	
     6563.300000	     2957000.000000	
     6563.600000	     3029000.000000	
     6563.900000	     3124000.000000	
     6564.200000	     3230000.000000	
     6564.500000	     3333000.000000	
     6564.800000	     3424000.000000	
     6565.100000	     3502000.000000	
     6565.400000	     3564000.000000	
     6565.700000	     3613000.000000	
     6566.000000	     3651000.000000	
     6566.300000	     3681000.000000	
     6566.600000	     3703000.000000	
     6566.900000	     3716000.000000	
     6567.200000	     3721000.000000	
     6567.500000	     3716000.000000	
     6567.800000	     3702000.000000	
     6568.100000	     3681000.000000	
     6568.400000	     3656000.000000	
     6568.700000	     3635000.000000	
     6569.000000	     3623000.000000	
     6569.300000	     3624000.000000	
     6569.600000	     3639000.000000	
     6569.900000	     3666000.000000	
     6570.200000	     3699000.000000	
     6570.500000	     3729000.000000	
     6570.800000	     3750000.000000	
     6571.100000	     3760000.000000	
     6571.400000	     3755000.000000	
     6571.700000	     3738000.000000	
     6572.000000	     3713000.000000	
     6572.300000	     3683000.000000	
     6572.600000	     3653000.000000	
     6572.900000	     3626000.000000	
     6573.200000	     3601000.000000	
     6573.500000	     3580000.000000	
     6573.800000	     3562000.000000	
     6574.100000	     3548000.000000	
     6574.400000	     3544000.000000	
     6574.700000	     3553000.000000	
     6575.000000	     3578000.000000	
     6575.300000	     3618000.000000	
     6575.600000	     3669000.000000	
     6575.900000	     3724000.000000	
     6576.200000	     3776000.000000	
     6576.500000	     3821000.000000	
     6576.800000	     3856000.000000	
     6577.100000	     3880000.000000	
     6577.400000	     3895000.000000	
     6577.700000	     3904000.000000	
     6578.000000	     3909000.000000	
     6578.300000	     3909000.000000	
     6578.600000	     3907000.000000	
     6578.900000	     3903000.000000	
     6579.200000	     3895000.000000	
     6579.500000	     3885000.000000	
